date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-04-13,Basic Materials,0.08034469498175413,0.10812095828223992,166,ICC calculation,data/202604/icc_live_usall_2026_0413_r2.csv
2026-04-13,Communication Services,0.07156552841714796,0.12774048977155716,124,ICC calculation,data/202604/icc_live_usall_2026_0413_r2.csv
2026-04-13,Consumer Cyclical,0.09572288591852705,0.11797745311690665,334,ICC calculation,data/202604/icc_live_usall_2026_0413_r2.csv
2026-04-13,Consumer Defensive,0.07401231456832578,0.10830871045386595,135,ICC calculation,data/202604/icc_live_usall_2026_0413_r2.csv
2026-04-13,Energy,0.08009229150801664,0.10609594484723008,186,ICC calculation,data/202604/icc_live_usall_2026_0413_r2.csv
2026-04-13,Financial Services,0.0906317088121766,0.12089506926740291,515,ICC calculation,data/202604/icc_live_usall_2026_0413_r2.csv
2026-04-13,Healthcare,0.09528942137184615,0.10042214610988648,256,ICC calculation,data/202604/icc_live_usall_2026_0413_r2.csv
2026-04-13,Industrials,0.06923174810003173,0.09018757243448129,383,ICC calculation,data/202604/icc_live_usall_2026_0413_r2.csv
2026-04-13,Real Estate,0.05868296586206285,0.09327572089741237,164,ICC calculation,data/202604/icc_live_usall_2026_0413_r2.csv
2026-04-13,Technology,0.08236225397464964,0.09902343227158099,374,ICC calculation,data/202604/icc_live_usall_2026_0413_r2.csv
2026-04-13,Unknown,0.12182291123766273,0.1257692278196892,2,ICC calculation,data/202604/icc_live_usall_2026_0413_r2.csv
2026-04-13,Utilities,0.07712480491101141,0.0856391968796613,80,ICC calculation,data/202604/icc_live_usall_2026_0413_r2.csv
