date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-03-09,Basic Materials,0.08224517324496294,0.10696217191013604,165,ICC calculation,data/202603/icc_live_usall_2026_0309_r1.csv
2026-03-09,Communication Services,0.07203197998975058,0.1252155097366673,121,ICC calculation,data/202603/icc_live_usall_2026_0309_r1.csv
2026-03-09,Consumer Cyclical,0.09885599431162478,0.11785123233664492,330,ICC calculation,data/202603/icc_live_usall_2026_0309_r1.csv
2026-03-09,Consumer Defensive,0.07045748750371963,0.10872631080038611,133,ICC calculation,data/202603/icc_live_usall_2026_0309_r1.csv
2026-03-09,Energy,0.10703949157565287,0.11277436946996451,182,ICC calculation,data/202603/icc_live_usall_2026_0309_r1.csv
2026-03-09,Financial Services,0.09082506318127265,0.12295600650115734,511,ICC calculation,data/202603/icc_live_usall_2026_0309_r1.csv
2026-03-09,Healthcare,0.08812358177331024,0.09538330796818668,257,ICC calculation,data/202603/icc_live_usall_2026_0309_r1.csv
2026-03-09,Industrials,0.06880352579632654,0.09299015789850952,379,ICC calculation,data/202603/icc_live_usall_2026_0309_r1.csv
2026-03-09,Real Estate,0.05930234079782282,0.09259786765064641,163,ICC calculation,data/202603/icc_live_usall_2026_0309_r1.csv
2026-03-09,Technology,0.07806607394930869,0.0975193243726319,369,ICC calculation,data/202603/icc_live_usall_2026_0309_r1.csv
2026-03-09,Unknown,0.11708086407077145,0.11580158781623211,3,ICC calculation,data/202603/icc_live_usall_2026_0309_r1.csv
2026-03-09,Utilities,0.0753483861887725,0.08244954650341893,79,ICC calculation,data/202603/icc_live_usall_2026_0309_r1.csv
