date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-03-20,Basic Materials,0.08530720279920943,0.11772831251745461,166,ICC calculation,data/202603/icc_live_usall_2026_0320_r1.csv
2026-03-20,Communication Services,0.07370018989932177,0.12229076694322313,124,ICC calculation,data/202603/icc_live_usall_2026_0320_r1.csv
2026-03-20,Consumer Cyclical,0.10488300176850678,0.12522882085145076,332,ICC calculation,data/202603/icc_live_usall_2026_0320_r1.csv
2026-03-20,Consumer Defensive,0.07390067429638249,0.11458124030573984,135,ICC calculation,data/202603/icc_live_usall_2026_0320_r1.csv
2026-03-20,Energy,0.08846551506950646,0.10809794074616537,186,ICC calculation,data/202603/icc_live_usall_2026_0320_r1.csv
2026-03-20,Financial Services,0.09263347706013886,0.12588506898832352,513,ICC calculation,data/202603/icc_live_usall_2026_0320_r1.csv
2026-03-20,Healthcare,0.09162536401697692,0.09997076245786513,254,ICC calculation,data/202603/icc_live_usall_2026_0320_r1.csv
2026-03-20,Industrials,0.072212899160004,0.09766917042673032,385,ICC calculation,data/202603/icc_live_usall_2026_0320_r1.csv
2026-03-20,Real Estate,0.061310210953364794,0.09742728724581223,162,ICC calculation,data/202603/icc_live_usall_2026_0320_r1.csv
2026-03-20,Technology,0.08655446527968404,0.10158312512478866,372,ICC calculation,data/202603/icc_live_usall_2026_0320_r1.csv
2026-03-20,Unknown,0.11561679839405785,0.10695968744975144,3,ICC calculation,data/202603/icc_live_usall_2026_0320_r1.csv
2026-03-20,Utilities,0.07690353612092275,0.08655783159280216,79,ICC calculation,data/202603/icc_live_usall_2026_0320_r1.csv
