date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-03-12,Basic Materials,0.08202229977452202,0.10893799239610268,166,ICC calculation,data/202603/icc_live_usall_2026_0312_r1.csv
2026-03-12,Communication Services,0.07270671869031017,0.1284807546526988,121,ICC calculation,data/202603/icc_live_usall_2026_0312_r1.csv
2026-03-12,Consumer Cyclical,0.10148440892201643,0.12187257340206116,332,ICC calculation,data/202603/icc_live_usall_2026_0312_r1.csv
2026-03-12,Consumer Defensive,0.07183051025946295,0.1099642263833268,134,ICC calculation,data/202603/icc_live_usall_2026_0312_r1.csv
2026-03-12,Energy,0.10128215192632334,0.10988216090271322,183,ICC calculation,data/202603/icc_live_usall_2026_0312_r1.csv
2026-03-12,Financial Services,0.09255825252315752,0.12454006561046461,510,ICC calculation,data/202603/icc_live_usall_2026_0312_r1.csv
2026-03-12,Healthcare,0.08959996315211277,0.10027845426987898,254,ICC calculation,data/202603/icc_live_usall_2026_0312_r1.csv
2026-03-12,Industrials,0.07063795781698946,0.09664970820170798,380,ICC calculation,data/202603/icc_live_usall_2026_0312_r1.csv
2026-03-12,Real Estate,0.05968842889039695,0.09276673902078618,164,ICC calculation,data/202603/icc_live_usall_2026_0312_r1.csv
2026-03-12,Technology,0.0794153787037333,0.09888711604882396,370,ICC calculation,data/202603/icc_live_usall_2026_0312_r1.csv
2026-03-12,Unknown,0.12250361865524932,0.12036058290099605,3,ICC calculation,data/202603/icc_live_usall_2026_0312_r1.csv
2026-03-12,Utilities,0.07512503009133102,0.08380621055134081,79,ICC calculation,data/202603/icc_live_usall_2026_0312_r1.csv
