date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-03-19,Basic Materials,0.08462368415610005,0.116550299258272,165,ICC calculation,data/202603/icc_live_usall_2026_0319_r1.csv
2026-03-19,Communication Services,0.07279783797022239,0.12358881458450349,123,ICC calculation,data/202603/icc_live_usall_2026_0319_r1.csv
2026-03-19,Consumer Cyclical,0.10065609405325462,0.12322706274247974,331,ICC calculation,data/202603/icc_live_usall_2026_0319_r1.csv
2026-03-19,Consumer Defensive,0.07339081195189566,0.11350949516031092,135,ICC calculation,data/202603/icc_live_usall_2026_0319_r1.csv
2026-03-19,Energy,0.08882752135665903,0.10791447409582611,186,ICC calculation,data/202603/icc_live_usall_2026_0319_r1.csv
2026-03-19,Financial Services,0.09235141101938478,0.12420705788371406,514,ICC calculation,data/202603/icc_live_usall_2026_0319_r1.csv
2026-03-19,Healthcare,0.09103785587423974,0.09880307788842942,254,ICC calculation,data/202603/icc_live_usall_2026_0319_r1.csv
2026-03-19,Industrials,0.0716218528159229,0.09665360035205427,384,ICC calculation,data/202603/icc_live_usall_2026_0319_r1.csv
2026-03-19,Real Estate,0.059699140047909764,0.09482426149920309,163,ICC calculation,data/202603/icc_live_usall_2026_0319_r1.csv
2026-03-19,Technology,0.08231504407718301,0.0994750051417961,372,ICC calculation,data/202603/icc_live_usall_2026_0319_r1.csv
2026-03-19,Unknown,0.12367091004660069,0.12545535463507831,3,ICC calculation,data/202603/icc_live_usall_2026_0319_r1.csv
2026-03-19,Utilities,0.07709520040070736,0.08541725488012218,79,ICC calculation,data/202603/icc_live_usall_2026_0319_r1.csv
