date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-04-06,Technology,0.08379790357797035,0.10019854342627282,374.0,18153135269940.0
2026-04-06,Financial Services,0.09319759740654862,0.12351452657357243,514.0,12907216611338.0
2026-04-06,Communication Services,0.07468972769702134,0.12422333029668393,124.0,10379001496198.0
2026-04-06,Healthcare,0.09061156038214514,0.1016156692982976,261.0,7098151267870.0
2026-04-06,Industrials,0.0710708410765446,0.09353921435439655,386.0,6740586301717.0
2026-04-06,Consumer Cyclical,0.09987941467107968,0.12131207475336249,334.0,6670575122240.0
2026-04-06,Energy,0.08212518867849175,0.1064279329405162,186.0,4758466431080.0
2026-04-06,Consumer Defensive,0.07402932037381922,0.11184458808752966,136.0,3173209123241.0
2026-04-06,Basic Materials,0.08071770876511518,0.11143942836024151,166.0,2757843127396.0
2026-04-06,Utilities,0.07823585708806981,0.08674936023627838,80.0,1816066834544.0
2026-04-06,Real Estate,0.06035364612717717,0.09380505411818602,163.0,1574167973647.0
