date,group,daily_icc,ew_icc,n_firms,method,source_file
2025-12-09,Basic Materials,0.09738957745555889,0.11642882339945794,159,ICC calculation,data/202512/icc_live_usall_2025_1209.csv
2025-12-09,Communication Services,0.05891529438195053,0.12278234730049842,160,ICC calculation,data/202512/icc_live_usall_2025_1209.csv
2025-12-09,Consumer Cyclical,0.08006991125245502,0.10807185523057869,390,ICC calculation,data/202512/icc_live_usall_2025_1209.csv
2025-12-09,Consumer Defensive,0.06612956224095676,0.11128068951125701,158,ICC calculation,data/202512/icc_live_usall_2025_1209.csv
2025-12-09,Energy,0.09575179531066161,0.12156963039488136,187,ICC calculation,data/202512/icc_live_usall_2025_1209.csv
2025-12-09,Financial Services,0.08798743062524353,0.1173050689826472,630,ICC calculation,data/202512/icc_live_usall_2025_1209.csv
2025-12-09,Healthcare,0.08030527150597686,0.08774032496751291,315,ICC calculation,data/202512/icc_live_usall_2025_1209.csv
2025-12-09,Industrials,0.06864265175700231,0.09244098029402366,434,ICC calculation,data/202512/icc_live_usall_2025_1209.csv
2025-12-09,Real Estate,0.06527507139776884,0.09299593595258662,179,ICC calculation,data/202512/icc_live_usall_2025_1209.csv
2025-12-09,Technology,0.07263372770798127,0.08275515488168031,485,ICC calculation,data/202512/icc_live_usall_2025_1209.csv
2025-12-09,Unknown,0.083837403862359,0.10732688745707826,3,ICC calculation,data/202512/icc_live_usall_2025_1209.csv
2025-12-09,Utilities,0.08474668037440862,0.09265415071161313,93,ICC calculation,data/202512/icc_live_usall_2025_1209.csv
