date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-01-09,Basic Materials,0.09781719009773367,0.11052297437379913,174,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,Communication Services,0.05847676237471251,0.11826612626717088,166,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,Consumer Cyclical,0.07577681966156735,0.10272461713164123,388,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,Consumer Defensive,0.06604439196417647,0.10321319385071508,160,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,Energy,0.08788642337089264,0.11728637692786764,193,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,Financial Services,0.08536315345146878,0.11609600662174394,640,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,Healthcare,0.07878082528804364,0.08167864265746254,341,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,Industrials,0.0655501500093067,0.08808594761920674,441,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,Real Estate,0.06345827268053582,0.09178752191092297,179,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,Technology,0.0769781207427234,0.0817767230914322,501,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,Unknown,0.08061220200681077,0.10164675795175493,3,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,Utilities,0.08379358545618767,0.09179667858321879,90,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
